Category,Keyword,Web_Page_URL,Tweet_Website,Author_Name,Author_Web_Page_URL,Tweet_Timestamp,Tweet_Content,Tweet_Image_URL,Tweet_Video_URL,Tweet_AD,Tweet_Number_of_Reviews,Tweet_Number_of_Retweets,Tweet_Number_of_Likes,Tweet_Number_of_Looks
TopPost,#olympics2024,https://twitter.com/search?q=#olympics2024&src=typed_query&f=top,https://twitter.com/beINSPORTS_EN/status/1821590118903509031,beIN SPORTS,https://twitter.com/beINSPORTS_EN,2024-08-08,Morocco thrash Egypt 6-0 to secure the bronze medal in style! #Olympics2024 #Paris2024,https://pbs.twimg.com/media/GUeWO6IWAAAdMKJ?format=jpg&name=small,https://twitter.com/beINSPORTS_EN/status/1821590118903509031,False,6,67,513,17K
TopPost,#parisolympics,https://twitter.com/search?q=#parisolympics&src=typed_query&f=top,https://twitter.com/NBCOlympics/status/1821630990659313839,NBC Olympics & ParalympicsReload,https://twitter.com/NBCOlympics,2024-08-08,There’s NO catching Sydney McLaughlin-Levrone!She adds ANOTHER 400m hurdles gold medal and WORLD RECORD to her collection. #ParisOlympics,,https://twitter.com/NBCOlympics/status/1821630990659313839,False,171,4.2K,12K,478K
TopPost,#parisolympics,https://twitter.com/search?q=#parisolympics&src=typed_query&f=top,https://twitter.com/NBCOlympics/status/1821616436399190039,NBC Olympics & ParalympicsReload,https://twitter.com/NBCOlympics,2024-08-08,LETSILE TEBOGO WINS THE MEN’S 200M FOR BOTSWANA!  #ParisOlympics,,https://twitter.com/NBCOlympics/status/1821616436399190039,False,240,1.9K,6.3K,866K
TopPost,#parisolympics,https://twitter.com/search?q=#parisolympics&src=typed_query&f=top,https://twitter.com/NBCOlympics/status/1821635306023534694,NBC Olympics & ParalympicsReload,https://twitter.com/NBCOlympics,2024-08-08,Grant. Holloway. DOMINATION on his way to 110m hurdles gold! #ParisOlympics,,https://twitter.com/NBCOlympics/status/1821635306023534694,False,47,1K,2.7K,98K
TopPost,#parisolympics,https://twitter.com/search?q=#parisolympics&src=typed_query&f=top,https://twitter.com/TeamUSA/status/1821632013516095643,Team USAReloadNBC Olympics & Paralympics,https://twitter.com/TeamUSA,2024-08-08,WORLD RECORD 50.37 @GoSydGo is unstoppable in the 400m hurdles!: @NBCOlympics & @peacock #ParisOlympics,,https://twitter.com/TeamUSA/status/1821632013516095643,False,35,775,3.5K,180K
TopPost,#parisolympics,https://twitter.com/search?q=#parisolympics&src=typed_query&f=top,https://twitter.com/OnHerTurf/status/1821628996137697525,On Her TurfReload,https://twitter.com/OnHerTurf,2024-08-08,TARA DAVIS-WOODHALL IS AN OLYMPIC CHAMPION! #ParisOlympics,,https://twitter.com/OnHerTurf/status/1821628996137697525,False,7,821824,4.4K,100K
TopPost,#parisolympics,https://twitter.com/search?q=#parisolympics&src=typed_query&f=top,https://twitter.com/TrackTownUSA/status/1821633526183432280,TrackTown USAReload,https://twitter.com/TrackTownUSA,,"IMAGINE EARNING BRONZE AT THE OLYMPICS IN THE LONG AND TRIPLE JUMP… OH WAIT, JASMINE MOORE DID THAT. #TrackTown24 x #ParisOlympics",https://pbs.twimg.com/media/GUe9ryQXMAAN0j_?format=jpg&name=360x360,https://twitter.com/TrackTownUSA/status/1821633526183432280,False,1,23,71,1.6K
TopPost,#parisolympics,https://twitter.com/search?q=#parisolympics&src=typed_query&f=top,https://twitter.com/NBCSports/status/1821632018343395603,NBC SportsReloadNBC Olympics & Paralympics,https://twitter.com/NBCSports,2024-08-08,"Sydney McLaughlin-Levrone is the FIRST woman to EVER win two 400m hurdles gold medals, and she did it BACK-TO-BACK. #ParisOlympics NBC & Peacock",,https://twitter.com/NBCSports/status/1821632018343395603,False,17,167,550,30K
TopPost,#paris2024,https://twitter.com/search?q=#paris2024&src=typed_query&f=top,https://twitter.com/SuperSportTV/status/1821619638964248860,SuperSport ,https://twitter.com/SuperSportTV,2024-08-08,Letsile Tebogo puts Botswana on top of the world  Stream #Paris2024 live: https://tinyurl.com/4wrtdwtb  #CloserToYourChampions,,https://twitter.com/SuperSportTV/status/1821619638964248860,False,79,1.4K,3.1K,95K
TopPost,#paris2024,https://twitter.com/search?q=#paris2024&src=typed_query&f=top,https://twitter.com/karma_shopping/status/1821163281127506208/,Karma Shopping,https://twitter.com/karma_shopping,,"Why Is Everyone Saving Big on Flights, And You're Not?",https://pbs.twimg.com/media/GUYPatbXkAAm_4U?format=png&name=240x240;https://pbs.twimg.com/media/GUYPXAuWwAI9cCR?format=png&name=240x240,https://twitter.com/karma_shopping/status/1821163281127506208/,True,6,3,63,72K
TopPost,#paris2024,https://twitter.com/search?q=#paris2024&src=typed_query&f=top,https://twitter.com/BBCSport/status/1821620756620464425,BBC Sport,https://twitter.com/BBCSport,2024-08-08,An OLYMPIC RECORD in the men's javelin final from Pakistan's Arshad Nadeem! #BBCOlympics #Olympics #Paris2024,,https://twitter.com/BBCSport/status/1821620756620464425,False,206,2.7K,9.3K,617K
TopPost,#paris2024,https://twitter.com/search?q=#paris2024&src=typed_query&f=top,https://twitter.com/FIFAWorldCup/status/1821592509103149093,FIFA World Cup,https://twitter.com/FIFAWorldCup,2024-08-08,Morocco are Olympic bronze medallists! #Paris2024,https://pbs.twimg.com/media/GUeXviJWcAATa7G?format=jpg&name=small,https://twitter.com/FIFAWorldCup/status/1821592509103149093,False,120,1.5K,8.3K,168K
TopPost,#olympics2024,https://twitter.com/search?q=#olympics2024&src=typed_query&f=top,https://twitter.com/StarSportsIndia/status/1821636433502990460,Star Sports,https://twitter.com/StarSportsIndia,2024-08-08,"He came, he threw, he won our hearts From Tokyo to Paris, he's always been the flagbearer for our country   #NeerajChopra, you’ve not just taught us about passion & grit, but you’ve also inspired an entire nation! #ParisOlympics2024 #Olympics2024 #NeerajChopra",https://pbs.twimg.com/media/GUfArPAa8AI5UVE?format=jpg&name=small,https://twitter.com/StarSportsIndia/status/1821636433502990460,False,6,47,265,12K
TopPost,#olympics2024,https://twitter.com/search?q=#olympics2024&src=typed_query&f=top,https://twitter.com/lakshya_sen/status/1820826667763335454,Lakshya Sen,https://twitter.com/lakshya_sen,2024-08-06,"Hi everyone!My journey at the Paris 2024 Olympics has been both an honor and a heartbreak. I gave my all, fought with every ounce of strength, but fell just short of the podium.I am very grateful to all the supporters for their unwavering support.",https://pbs.twimg.com/media/GUTgMotW0AAvNMu?format=jpg&name=360x360;https://pbs.twimg.com/media/GUTgMpMbgAA1El6?format=jpg&name=360x360,https://twitter.com/lakshya_sen/status/1820826667763335454,False,5.2K,11K,148K,2.2M
TopPost,#olympics2024,https://twitter.com/search?q=#olympics2024&src=typed_query&f=top,https://twitter.com/15_Stellar/status/1819689558826532889,Eagle NebulaReload,https://twitter.com/15_Stellar,2024-08-03,We demand this sports in #Olympics2024,,https://twitter.com/15_Stellar/status/1819689558826532889,False,3,15,39,4.9K
TopPost,#olympics2024,https://twitter.com/search?q=#olympics2024&src=typed_query&f=top,https://twitter.com/Krish_Bainada/status/1821270139356193026,KrishanReloadReload,https://twitter.com/Krish_Bainada,2024-08-07,Neeraj Chopra has won a gold medal in the Olympics. And has been nominated for the world athlete of the year. This is a matter of great pride for our country India. Many many congratulations for the gold medal.#NeerajChopraWinsGold#Olympics2024 #GOLD #NeerajChopra,https://pbs.twimg.com/media/GUZzad1aUAAWbJl?format=jpg&name=360x360;https://pbs.twimg.com/media/GUZzcoTa8AAOvC7?format=jpg&name=small,https://twitter.com/Krish_Bainada/status/1821270139356193026,False,3,2,4,1.3K
TopPost,#olympics2024,https://twitter.com/search?q=#olympics2024&src=typed_query&f=top,https://twitter.com/MwangiJosiah/status/1821569897136083331,Josiah MwangiReload,https://twitter.com/MwangiJosiah,2024-08-08,Faith Kipyegon has been DQd. Tsegay came in front of her and Faith was almost falling off the track. What did they want her to do? #Olympics2024,,https://twitter.com/MwangiJosiah/status/1821569897136083331,False,2,,,799
